Turma,Aluno,NP,NV,Período
2018160,20183004910,0,0,15
2018160,20183004938,10,"2,8",15
2018160,20183005480,10,"5,1",15
2018160,20183005980,0,0,15
2018160,20183006217,0,0,15
2018160,20183006370,0,0,15
2018160,20183006754,0,0,15
2018160,20183006772,0,0,15
2018160,20183006781,--,--,15
2018160,20183006870,4,"2,4",15
2018160,20183007475,0,0,15
2018101,20183000670,"9,2","2,4",16
2018101,20183000910,0,0,16
2018101,20183000948,0,0,16
2018101,20183001014,9,"5,5",16
2018101,20183001050,10,"8,2",16
2018101,20183001103,0,0,16
2018101,20183001631,"8,5","6,2",16
2018101,20183001829,--,--,16
2018101,20183002058,--,--,16
2018101,20183002254,"8,5","7,6",16
2018101,20183000509,"8,5",10,16
2018101,20183002559,0,0,16
2018101,20183002639,--,--,16
2018101,20183002853,9,"2,5",16
2018101,20183002998,5,7,16
2018101,20183003206,0,0,16
2018101,20183003313,6,"9,1",16
2018101,20183004034,--,--,16
2018101,20183004197,0,0,16
2018101,20183004240,0,"0,6",16
2018101,20183004553,0,0,16
2018101,20183004811,"3,3",0,16
2018101,20183004894,0,0,16
2018101,20183004929,"8,3","5,7",16
2018101,20183005425,0,0,16
2018101,20183005748,0,0,16
2018101,20183005793,9,"5,1",16
2018101,20183006020,0,0,16
2018101,20183006226,0,0,16
2018101,20183006398,0,0,16
2018101,20183007027,10,"4,7",16
2018101,20183007116,0,0,16
2018101,20183007340,0,0,16
2018101,20183007500,10,"8,6",16
2018101,20183011549,"9,5","4,2",16
2018101,20183014021,"6,7","2,3",16
2018101,20183015790,6,"2,9",16
2018101,20183016376,--,--,16
2018101,20183019627,0,0,16
2018102,20183000723,0,0,16
2018102,20183000741,"9,3","2,1",16
2018102,20183000803,0,2,16
2018102,20183000886,"8,3","6,2",16
2018102,20183000895,0,0,16
2018102,20183000984,"9,5","9,6",16
2018102,20183001140,0,0,16
2018102,20183001168,0,"2,8",16
2018102,20183001346,"8,5","6,5",16
2018102,20183001453,0,0,16
2018102,20183002423,--,--,16
2018102,20183002871,0,0,16
2018102,20183003289,0,0,16
2018102,20183003304,10,10,16
2018102,20183003467,0,0,16
2018102,20183004114,--,--,16
2018102,20183004571,0,0,16
2018102,20183000545,"9,3","6,2",16
2018102,20183004885,0,0,16
2018102,20183005354,0,0,16
2018102,20183005882,--,--,16
2018102,20183006039,--,--,16
2018102,20183006084,0,0,16
2018102,20183006360,0,"2,1",16
2018102,20183000572,0,0,16
2018102,20183006440,0,0,16
2018102,20183006594,0,0,16
2018102,20183006997,--,--,16
2018102,20183007009,0,0,16
2018102,20183007107,10,10,16
2018102,20183007546,"8,3",10,16
2018102,20183007555,0,0,16
2018102,20183007760,--,0,16
2018102,20183012484,0,0,16
2018102,20183014219,--,--,16
2018102,20183014246,9,10,16
2018102,20183018586,0,0,16
2018102,20183018639,--,--,16
2018102,20183019242,--,--,16
2018103,20183000750,10,"4,6",16
2018103,20183000840,--,0,16
2018103,20183001524,0,0,16
2018103,20183001613,0,"0,2",16
2018103,20183001678,0,"2,5",16
2018103,20183002020,0,0,16
2018103,20183002764,0,0,16
2018103,20183002862,0,0,16
2018103,20183003144,--,0,16
2018103,20183003233,10,"9,9",16
2018103,20183003420,0,10,16
2018103,20183004052,"7,5","1,9",16
2018103,20183004105,0,0,16
2018103,20183004203,0,0,16
2018103,20183004590,"6,7","0,8",16
2018103,20183004983,0,0,16
2018103,20183005167,0,2,16
2018103,20183005720,7,9,16
2018103,20183005917,0,0,16
2018103,20183006010,5,"4,6",16
2018103,20183006244,"5,5","3,2",16
2018103,20183006404,0,0,16
2018103,20183006585,0,"0,2",16
2018103,20183007018,--,--,16
2018103,20183000536,7,"1,4",16
2018103,20183007250,0,"0,2",16
2018103,20183007466,0,0,16
2018103,20183008605,5,"1,5",16
2018103,20183009059,0,0,16
2018103,20183009326,10,8,16
2018103,20183009498,0,0,16
2018103,20183010345,0,0,16
2018103,20183012690,10,5,16
2018103,20183014925,0,0,16
2018103,20183017847,0,0,16
2018103,20183020726,0,2,16
2018104,20183001079,0,0,16
2018104,20183001435,--,--,16
2018104,20183001570,10,"1,7",16
2018104,20183001696,0,0,16
2018104,20183001758,0,0,16
2018104,20183001838,0,0,16
2018104,20183002002,0,0,16
2018104,20183002011,0,0,16
2018104,20183002100,0,0,16
2018104,20183002165,10,10,16
2018104,20183002450,"8,5","6,5",16
2018104,20183003387,0,0,16
2018104,20183003921,"9,5","1,4",16
2018104,20183004221,--,--,16
2018104,20183004393,0,0,16
2018104,20183004491,10,10,16
2018104,20183004517,0,"1,1",16
2018104,20183004974,0,0,16
2018104,20183005200,0,0,16
2018104,20183005238,--,0,16
2018104,20183005523,--,--,16
2018104,20183005603,0,0,16
2018104,20183005686,"8,3","8,3",16
2018104,20183005962,0,0,16
2018104,20183005990,0,0,16
2018104,20183006502,--,--,16
2018104,20183006638,--,--,16
2018104,20183006763,0,0,16
2018104,20183007063,0,0,16
2018104,20183007297,10,3,16
2018104,20183007368,0,0,16
2018104,20183007401,10,"4,6",16
2018104,20183007537,0,0,16
2018104,20183008857,"9,5",10,16
2018104,20183011638,0,0,16
2018104,20183013196,9,"3,9",16
2018104,20183014747,0,0,16
2018104,20183016803,--,--,16
2018110,20183000812,"8,3",2,16
2018110,20183000939,"8,3",2,16
2018110,20183001032,0,0,16
2018110,20183001060,0,0,16
2018110,20183001275,1,"9,7",16
2018110,20183001284,0,0,16
2018110,20183001337,0,0,16
2018110,20183001391,0,0,16
2018110,20183001551,0,0,16
2018110,20183001669,"6,7",0,16
2018110,20183001909,"9,5",10,16
2018110,20183002183,10,"1,6",16
2018110,20183002218,--,0,16
2018110,20183002380,--,--,16
2018110,20183002610,0,0,16
2018110,20183002906,"8,9","4,5",16
2018110,20183002960,--,--,16
2018110,20183003968,0,0,16
2018110,20183003986,0,"1,8",16
2018110,20183004259,"9,7","2,8",16
2018110,20183004286,10,"1,7",16
2018110,20183004320,0,0,16
2018110,20183004526,0,0,16
2018110,20183004535,5,"6,2",16
2018110,20183004580,--,--,16
2018110,20183005130,0,0,16
2018110,20183005292,9,"3,4",16
2018110,20183005363,0,"0,5",16
2018110,20183005588,0,"1,1",16
2018110,20183006431,0,0,16
2018110,20183006825,"8,3","5,8",16
2018110,20183006988,"8,3","4,3",16
2018110,20183007072,--,--,16
2018110,20183007279,"8,5",10,16
2018110,20183008104,0,0,16
2018110,20183017041,0,0,16
2018110,20183000581,0,0,16
2018110,20183000438,0,0,16
2018110,20183000492,0,0,16
2018110,20183000465,"8,5","2,8",16
2018130,20183000616,"3,5","5,2",16
2018130,20183000643,0,"0,7",16
2018130,20183000652,0,0,16
2018130,20183001293,0,"1,4",16
2018130,20183001767,"7,5","8,5",16
2018130,20183001865,--,--,16
2018130,20183001883,0,0,16
2018130,20183001918,0,0,16
2018130,20183002915,"2,5","1,7",16
2018130,20183003091,0,0,16
2018130,20183003331,"7,5","3,4",16
2018130,20183003449,4,"4,8",16
2018130,20183003510,10,"4,6",16
2018130,20183003940,0,0,16
2018130,20183004061,0,0,16
2018130,20183004419,--,0,16
2018130,20183004858,"8,5","2,3",16
2018130,20183005185,0,0,16
2018130,20183005345,0,0,16
2018130,20183005372,5,"1,3",16
2018130,20183005416,0,0,16
2018130,20183005935,7,0,16
2018130,20183005953,10,"3,6",16
2018130,20183006342,"7,5","4,2",16
2018130,20183007045,0,0,16
2018130,20183007591,0,0,16
2018130,20183020341,0,0,16
2018130,20183024814,0,0,16
2018130,20183024823,"8,7","1,3",16
2018130,20183025160,"8,9","0,5",16
2018130,20183025428,0,0,16
2018130,20183025455,0,0,16
2018130,20183000474,0,0,16
2018140,20183000699,0,0,16
2018140,20183001186,0,0,16
2018140,20183001210,0,0,16
2018140,20183002343,0,0,16
2018140,20183002460,"8,5","6,2",16
2018140,20183002497,0,0,16
2018140,20183003672,0,0,16
2018140,20183003734,0,0,16
2018140,20183003770,"9,2","2,3",16
2018140,20183003780,6,"4,5",16
2018140,20183003823,"7,5",0,16
2018140,20183003841,0,"0,7",16
2018140,20183003995,"7,5","3,8",16
2018140,20183004339,0,2,16
2018140,20183006271,8,6,16
2018140,20183006413,9,10,16
2018140,20183006469,"6,8","4,7",16
2018140,20183006558,"5,2","0,7",16
2018140,20183006979,8,2,16
2018140,20183026390,0,0,16
2018150,20183000868,"4,5","2,5",16
2018150,20183003019,0,0,16
2018150,20183003117,"7,5","2,2",16
2018150,20183003850,0,0,16
2018150,20183004366,8,"6,6",16
2018150,20183004482,8,10,16
2018150,20183005050,0,"9,2",16
2018150,20183005194,--,--,16
2018150,20183005514,0,0,16
2018150,20183006709,8,10,16
2018150,20183006718,10,5,16
2018150,20183006905,0,0,16
2018150,20183006932,7,"7,6",16
2018150,20183007152,0,0,16
2018150,20183007260,0,0,16
2018150,20183018156,0,0,16
2018151,20183001711,--,--,16
2018151,20183001810,0,0,16
2018151,20183002263,8,"2,1",16
2018151,20183002272,0,0,16
2018151,20183002316,9,3,16
2018151,20183003135,7,"7,3",16
2018151,20183003583,8,"3,6",16
2018151,20183004375,"9,5","3,6",16
2018151,20183004384,"7,5","4,8",16
2018151,20183004722,0,0,16
2018151,20183004769,--,--,16
2018151,20183004778,--,--,16
2018151,20183004787,0,0,16
2018151,20183004992,9,"8,9",16
2018151,20183005069,0,0,16
2018151,20183005078,0,0,16
2018151,20183005087,10,"7,7",16
2018151,20183005102,0,0,16
2018151,20183005336,0,0,16
2018151,20183005381,0,0,16
2018151,20183005819,"8,8",10,16
2018151,20183005971,"7,5","5,5",16
2018151,20183006262,"7,5",2,16
2018151,20183006324,"9,5","9,6",16
2018151,20183006567,0,0,16
2018151,20183006834,--,--,16
2018151,20183007134,0,0,16
2018151,20183007143,--,--,16
2018151,20183007439,0,0,16
2018151,20183007528,0,0,16
2018160,20183000760,"8,8",10,16
2018160,20183001364,5,"0,4",16
2018160,20183002076,0,0,16
2018160,20183002399,0,0,16
2018160,20183002432,0,0,16
2018160,20183002441,0,0,16
2018160,20183002503,0,0,16
2018160,20183002530,"7,5","6,2",16
2018160,20183002586,0,0,16
2018160,20183002601,"7,5","6,2",16
2018160,20183002684,0,0,16
2018160,20183002746,10,0,16
2018160,20183002791,0,0,16
2018160,20183003224,0,0,16
2018160,20183003411,0,0,16
2018160,20183003529,0,0,16
2018160,20183003565,10,"2,3",16
2018160,20183003627,9,"5,6",16
2018160,20183003663,0,0,16
2018160,20183004910,0,0,16
2018160,20183004938,10,"4,1",16
2018160,20183005480,10,"6,7",16
2018160,20183005980,0,0,16
2018160,20183006217,0,0,16
2018160,20183006370,0,0,16
2018160,20183006754,0,0,16
2018160,20183006772,0,0,16
2018160,20183006781,--,--,16
2018160,20183006870,0,"1,6",16
2018160,20183007475,0,0,16
2018101,20183000670,10,0,17
2018101,20183000910,0,0,17
2018101,20183000948,0,0,17
2018101,20183001014,"8,5",5,17
2018101,20183001050,10,10,17
2018101,20183001103,0,0,17
2018101,20183001631,9,"7,5",17
2018101,20183001829,--,--,17
2018101,20183002058,--,--,17
2018101,20183002254,"9,3","7,3",17
2018101,20183000509,8,10,17
2018101,20183002559,0,0,17
2018101,20183002639,--,--,17
2018101,20183002853,0,0,17
2018101,20183002998,10,"8,7",17
2018101,20183003206,0,0,17
2018101,20183003313,9,"9,9",17
2018101,20183004034,--,--,17
2018101,20183004197,0,0,17
2018101,20183004240,0,"0,3",17
2018101,20183004553,0,0,17
2018101,20183004811,"3,3",0,17
2018101,20183004894,0,0,17
2018101,20183004929,10,"5,8",17
2018101,20183005425,0,0,17
2018101,20183005748,0,0,17
2018101,20183005793,9,"5,6",17
2018101,20183006020,0,0,17
2018101,20183006226,0,0,17
2018101,20183006398,0,0,17
2018101,20183007027,"9,3","2,8",17
2018101,20183007116,0,0,17
2018101,20183007340,0,0,17
2018101,20183007500,10,6,17
2018101,20183011549,"8,5",5,17
2018101,20183014021,"7,5",2,17
2018101,20183015790,"6,7",2,17
2018101,20183016376,--,--,17
2018101,20183019627,0,0,17
2018102,20183000723,10,0,17
2018102,20183000741,"9,4",2,17
2018102,20183000803,10,3,17
2018102,20183000886,"6,7","3,9",17
2018102,20183000895,0,0,17
2018102,20183000984,"9,5",9,17
2018102,20183001140,0,0,17
2018102,20183001168,0,0,17
2018102,20183001346,"7,8","4,8",17
2018102,20183001453,0,0,17
2018102,20183002423,--,--,17
2018102,20183002871,0,0,17
2018102,20183003289,0,"0,2",17
2018102,20183003304,10,10,17
2018102,20183003467,0,0,17
2018102,20183004114,--,--,17
2018102,20183004571,0,0,17
2018102,20183000545,9,0,17
2018102,20183004885,0,0,17
2018102,20183005354,0,0,17
2018102,20183005882,--,--,17
2018102,20183006039,--,--,17
2018102,20183006084,0,0,17
2018102,20183006360,10,2,17
2018102,20183000572,0,0,17
2018102,20183006440,0,0,17
2018102,20183006594,0,0,17
2018102,20183006997,--,--,17
2018102,20183007009,10,0,17
2018102,20183007107,10,10,17
2018102,20183007546,10,9,17
2018102,20183007555,9,0,17
2018102,20183007760,--,0,17
2018102,20183012484,0,0,17
2018102,20183014219,--,--,17
2018102,20183014246,"9,5","8,4",17
2018102,20183018586,0,0,17
2018102,20183018639,--,--,17
2018102,20183019242,--,--,17
2018103,20183000750,10,"2,4",17
2018103,20183000840,--,0,17
2018103,20183001524,0,0,17
2018103,20183001613,0,"3,4",17
2018103,20183001678,0,"3,4",17
2018103,20183002020,0,0,17
2018103,20183002764,0,0,17
2018103,20183002862,0,0,17
2018103,20183003144,--,0,17
2018103,20183003233,10,"8,4",17
2018103,20183003420,"9,6","8,2",17
2018103,20183004052,"7,7","1,4",17
2018103,20183004105,0,0,17
2018103,20183004203,0,0,17
2018103,20183004590,10,0,17
2018103,20183004983,0,0,17
2018103,20183005167,"9,3",2,17
2018103,20183005720,"8,3","2,5",17
2018103,20183005917,0,0,17
2018103,20183006010,"2,3","4,7",17
2018103,20183006244,0,0,17
2018103,20183006404,0,0,17
2018103,20183006585,"6,7",0,17
2018103,20183007018,--,--,17
2018103,20183000536,10,"1,7",17
2018103,20183007250,0,0,17
2018103,20183007466,0,0,17
2018103,20183008605,0,2,17
2018103,20183009059,0,0,17
2018103,20183009326,0,"4,6",17
2018103,20183009498,0,0,17
2018103,20183010345,0,0,17
2018103,20183012690,10,"0,4",17
2018103,20183014925,0,0,17
2018103,20183017847,0,0,17
2018103,20183020726,"9,8","2,8",17
2018104,20183001079,0,0,17
2018104,20183001435,--,--,17
2018104,20183001570,10,0,17
2018104,20183001696,0,0,17
2018104,20183001758,0,0,17
2018104,20183001838,0,0,17
2018104,20183002002,0,0,17
2018104,20183002011,0,0,17
2018104,20183002100,0,0,17
2018104,20183002165,10,9,17
2018104,20183002450,9,"8,8",17
2018104,20183003387,10,"0,4",17
2018104,20183003921,10,2,17
2018104,20183004221,--,--,17
2018104,20183004393,0,0,17
2018104,20183004491,10,"8,2",17
2018104,20183004517,0,0,17
2018104,20183004974,0,0,17
2018104,20183005200,0,0,17
2018104,20183005238,--,0,17
2018104,20183005523,--,--,17
2018104,20183005603,0,0,17
2018104,20183005686,"8,3",9,17
2018104,20183005962,0,0,17
2018104,20183005990,0,0,17
2018104,20183006502,--,--,17
2018104,20183006638,--,--,17
2018104,20183006763,0,0,17
2018104,20183007063,0,0,17
2018104,20183007297,10,"6,9",17
2018104,20183007368,0,0,17
2018104,20183007401,10,"2,8",17
2018104,20183007537,0,0,17
2018104,20183008857,10,"4,8",17
2018104,20183011638,0,0,17
2018104,20183013196,10,0,17
2018104,20183014747,0,0,17
2018104,20183016803,--,--,17
2018110,20183000812,"8,3",2,17
2018110,20183000939,"8,3","2,4",17
2018110,20183001032,0,0,17
2018110,20183001060,0,0,17
2018110,20183001275,"9,8",10,17
2018110,20183001284,0,0,17
2018110,20183001337,0,0,17
2018110,20183001391,10,0,17
2018110,20183001551,0,0,17
2018110,20183001669,"6,7","3,7",17
2018110,20183001909,9,"8,8",17
2018110,20183002183,5,"5,4",17
2018110,20183002218,--,0,17
2018110,20183002380,--,--,17
2018110,20183002610,0,0,17
2018110,20183002906,9,"1,2",17
2018110,20183002960,--,--,17
2018110,20183003968,0,0,17
2018110,20183003986,0,0,17
2018110,20183004259,10,6,17
2018110,20183004286,10,0,17
2018110,20183004320,0,0,17
2018110,20183004526,0,0,17
2018110,20183004535,"9,5","3,6",17
2018110,20183004580,--,--,17
2018110,20183005130,0,0,17
2018110,20183005292,9,3,17
2018110,20183005363,5,0,17
2018110,20183005588,0,0,17
2018110,20183006431,0,0,17
2018110,20183006825,"6,7","5,3",17
2018110,20183006988,"8,3","4,6",17
2018110,20183007072,--,--,17
2018110,20183007279,9,10,17
2018110,20183008104,0,0,17
2018110,20183017041,0,0,17
2018110,20183000581,0,0,17
2018110,20183000438,0,0,17
2018110,20183000492,0,0,17
2018110,20183000465,0,0,17
2018130,20183000616,0,"6,3",17
2018130,20183000643,8,"2,1",17
2018130,20183000652,0,0,17
2018130,20183001293,0,0,17
2018130,20183001767,9,"9,2",17
2018130,20183001865,--,--,17
2018130,20183001883,0,0,17
2018130,20183001918,0,0,17
2018130,20183002915,0,"0,6",17
2018130,20183003091,0,0,17
2018130,20183003331,10,10,17
2018130,20183003449,6,"6,1",17
2018130,20183003510,10,4,17
2018130,20183003940,0,0,17
2018130,20183004061,0,0,17
2018130,20183004419,--,0,17
2018130,20183004858,"8,9","2,6",17
2018130,20183005185,0,0,17
2018130,20183005345,0,0,17
2018130,20183005372,0,0,17
2018130,20183005416,0,0,17
2018130,20183005935,7,0,17
2018130,20183005953,5,10,17
2018130,20183006342,9,"4,1",17
2018130,20183007045,0,0,17
2018130,20183007591,0,0,17
2018130,20183020341,0,0,17
2018130,20183024814,0,0,17
2018130,20183024823,9,0,17
2018130,20183025160,9,0,17
2018130,20183025428,0,0,17
2018130,20183025455,0,0,17
2018130,20183000474,0,0,17
2018140,20183000699,0,0,17
2018140,20183001186,0,0,17
2018140,20183001210,0,0,17
2018140,20183002343,0,0,17
2018140,20183002460,10,7,17
2018140,20183002497,0,0,17
2018140,20183003672,0,0,17
2018140,20183003734,0,0,17
2018140,20183003770,9,"0,6",17
2018140,20183003780,7,"3,6",17
2018140,20183003823,8,1,17
2018140,20183003841,0,"1,2",17
2018140,20183003995,10,"7,4",17
2018140,20183004339,10,"4,1",17
2018140,20183006271,10,"5,8",17
2018140,20183006413,10,10,17
2018140,20183006469,0,"3,3",17
2018140,20183006558,7,"0,2",17
2018140,20183006979,10,"0,7",17
2018140,20183026390,0,"0,2",17
2018150,20183000868,5,2,17
2018150,20183003019,0,0,17
2018150,20183003117,8,"7,8",17
2018150,20183003850,0,0,17
2018150,20183004366,10,"8,1",17
2018150,20183004482,10,"8,2",17
2018150,20183005050,0,"7,6",17
2018150,20183005194,--,--,17
2018150,20183005514,0,0,17
2018150,20183006709,10,"8,8",17
2018150,20183006718,10,"9,4",17
2018150,20183006905,0,0,17
2018150,20183006932,10,"2,2",17
2018150,20183007152,0,0,17
2018150,20183007260,0,0,17
2018150,20183018156,0,0,17
2018151,20183001711,--,--,17
2018151,20183001810,0,0,17
2018151,20183002263,10,9,17
2018151,20183002272,0,0,17
2018151,20183002316,10,0,17
2018151,20183003135,"7,8","7,5",17
2018151,20183003583,10,"2,3",17
2018151,20183004375,10,"1,6",17
2018151,20183004384,"7,5","5,6",17
2018151,20183004722,0,0,17
2018151,20183004769,--,--,17
2018151,20183004778,--,--,17
2018151,20183004787,0,0,17
2018151,20183004992,"5,7","5,2",17
2018151,20183005069,0,0,17
2018151,20183005078,0,0,17
2018151,20183005087,5,"8,6",17
2018151,20183005102,0,0,17
2018151,20183005336,0,0,17
2018151,20183005381,0,0,17
2018151,20183005819,"7,5","9,4",17
2018151,20183005971,"7,5","3,8",17
2018151,20183006262,0,0,17
2018151,20183006324,"6,7",10,17
2018151,20183006567,0,0,17
2018151,20183006834,--,--,17
2018151,20183007134,0,0,17
2018151,20183007143,--,--,17
2018151,20183007439,0,0,17
2018151,20183007528,0,0,17
2018160,20183000760,8,10,17
2018160,20183001364,0,0,17
2018160,20183002076,0,0,17
2018160,20183002399,0,0,17
2018160,20183002432,0,0,17
2018160,20183002441,0,0,17
2018160,20183002503,0,0,17
2018160,20183002530,"9,4",2,17
2018160,20183002586,0,0,17
2018160,20183002601,"7,5","4,2",17
2018160,20183002684,0,0,17
2018160,20183002746,10,0,17
2018160,20183002791,0,0,17
2018160,20183003224,0,0,17
2018160,20183003411,0,0,17
2018160,20183003529,0,0,17
2018160,20183003565,8,"6,3",17
2018160,20183003627,0,3,17
2018160,20183003663,0,0,17
2018160,20183004910,0,0,17
2018160,20183004938,10,"9,9",17
2018160,20183005480,"9,5","6,8",17
2018160,20183005980,0,0,17
2018160,20183006217,0,0,17
2018160,20183006370,0,0,17
2018160,20183006754,0,0,17
2018160,20183006772,0,0,17
2018160,20183006781,--,--,17
2018160,20183006870,0,1,17
2018160,20183007475,0,0,17
2018101,20183000670,0,2,18
2018101,20183000910,0,0,18
2018101,20183000948,0,0,18
2018101,20183001014,10,"4,2",18
2018101,20183001050,10,10,18
2018101,20183001103,0,0,18
2018101,20183001631,10,"4,8",18
2018101,20183001829,--,--,18
2018101,20183002058,--,--,18
2018101,20183002254,8,"8,8",18
2018101,20183000509,"7,5","5,4",18
2018101,20183002559,0,0,18
2018101,20183002639,--,--,18
2018101,20183002853,0,0,18
2018101,20183002998,10,"8,9",18
2018101,20183003206,0,0,18
2018101,20183003313,9,"9,8",18
2018101,20183004034,--,--,18
2018101,20183004197,10,0,18
2018101,20183004240,0,0,18
2018101,20183004553,0,0,18
2018101,20183004811,"3,3",0,18
2018101,20183004894,0,0,18
2018101,20183004929,0,2,18
2018101,20183005425,0,0,18
2018101,20183005748,0,"0,5",18
2018101,20183005793,10,"4,6",18
2018101,20183006020,0,0,18
2018101,20183006226,0,0,18
2018101,20183006398,0,0,18
2018101,20183007027,10,4,18
2018101,20183007116,0,0,18
2018101,20183007340,0,0,18
2018101,20183007500,10,"4,2",18
2018101,20183011549,10,"3,9",18
2018101,20183014021,10,"2,2",18
2018101,20183015790,0,"3,6",18
2018101,20183016376,--,--,18
2018101,20183019627,0,0,18
2018102,20183000723,0,0,18
2018102,20183000741,0,3,18
2018102,20183000803,10,3,18
2018102,20183000886,"8,3","3,1",18
2018102,20183000895,0,0,18
2018102,20183000984,0,10,18
2018102,20183001140,10,0,18
2018102,20183001168,0,0,18
2018102,20183001346,0,3,18
2018102,20183001453,0,0,18
2018102,20183002423,--,--,18
2018102,20183002871,0,0,18
2018102,20183003289,0,0,18
2018102,20183003304,10,10,18
2018102,20183003467,0,0,18
2018102,20183004114,--,--,18
2018102,20183004571,0,0,18
2018102,20183000545,"9,2","2,5",18
2018102,20183004885,0,0,18
2018102,20183005354,0,0,18
2018102,20183005882,--,--,18
2018102,20183006039,--,--,18
2018102,20183006084,0,0,18
2018102,20183006360,10,"4,6",18
2018102,20183000572,0,0,18
2018102,20183006440,0,0,18
2018102,20183006594,0,0,18
2018102,20183006997,--,--,18
2018102,20183007009,0,0,18
2018102,20183007107,10,10,18
2018102,20183007546,"9,9","9,6",18
2018102,20183007555,0,0,18
2018102,20183007760,--,0,18
2018102,20183012484,0,0,18
2018102,20183014219,--,--,18
2018102,20183014246,10,"8,8",18
2018102,20183018586,10,0,18
2018102,20183018639,--,--,18
2018102,20183019242,--,--,18
2018103,20183000750,10,"6,6",18
2018103,20183000840,--,0,18
2018103,20183001524,0,0,18
2018103,20183001613,5,"2,5",18
2018103,20183001678,0,0,18
2018103,20183002020,0,0,18
2018103,20183002764,0,0,18
2018103,20183002862,0,0,18
2018103,20183003144,--,0,18
2018103,20183003233,10,"8,4",18
2018103,20183003420,"9,5","9,9",18
2018103,20183004052,"8,7","2,4",18
2018103,20183004105,0,0,18
2018103,20183004203,0,0,18
2018103,20183004590,"6,7","1,3",18
2018103,20183004983,0,0,18
2018103,20183005167,0,0,18
2018103,20183005720,6,9,18
2018103,20183005917,0,0,18
2018103,20183006010,"8,7","5,1",18
2018103,20183006244,5,"4,1",18
2018103,20183006404,0,"0,5",18
2018103,20183006585,5,"2,4",18
2018103,20183007018,--,--,18
2018103,20183000536,"9,7","1,8",18
2018103,20183007250,0,0,18
2018103,20183007466,0,0,18
2018103,20183008605,3,"1,4",18
2018103,20183009059,0,0,18
2018103,20183009326,10,"8,6",18
2018103,20183009498,0,0,18
2018103,20183010345,0,0,18
2018103,20183012690,10,"5,8",18
2018103,20183014925,0,0,18
2018103,20183017847,0,0,18
2018103,20183020726,"8,7","2,3",18
2018104,20183001079,0,0,18
2018104,20183001435,--,--,18
2018104,20183001570,10,0,18
2018104,20183001696,0,0,18
2018104,20183001758,0,0,18
2018104,20183001838,0,0,18
2018104,20183002002,0,0,18
2018104,20183002011,0,0,18
2018104,20183002100,0,0,18
2018104,20183002165,6,10,18
2018104,20183002450,"7,5","8,4",18
2018104,20183003387,0,2,18
2018104,20183003921,"9,5","4,6",18
2018104,20183004221,--,--,18
2018104,20183004393,0,0,18
2018104,20183004491,10,10,18
2018104,20183004517,0,0,18
2018104,20183004974,0,0,18
2018104,20183005200,0,0,18
2018104,20183005238,--,0,18
2018104,20183005523,--,--,18
2018104,20183005603,0,0,18
2018104,20183005686,"8,3","8,1",18
2018104,20183005962,0,0,18
2018104,20183005990,0,0,18
2018104,20183006502,--,--,18
2018104,20183006638,--,--,18
2018104,20183006763,0,0,18
2018104,20183007063,0,0,18
2018104,20183007297,"8,5","4,6",18
2018104,20183007368,0,0,18
2018104,20183007401,10,2,18
2018104,20183007537,0,0,18
2018104,20183008857,7,"1,7",18
2018104,20183011638,0,0,18
2018104,20183013196,"9,5",2,18
2018104,20183014747,0,0,18
2018104,20183016803,--,--,18
2018110,20183000812,"8,3","3,5",18
2018110,20183000939,0,2,18
2018110,20183001032,0,0,18
2018110,20183001060,0,0,18
2018110,20183001275,10,10,18
2018110,20183001284,0,0,18
2018110,20183001337,0,0,18
2018110,20183001391,0,0,18
2018110,20183001551,0,0,18
2018110,20183001669,"5,8","1,7",18
2018110,20183001909,8,10,18
2018110,20183002183,10,"1,9",18
2018110,20183002218,--,0,18
2018110,20183002380,--,--,18
2018110,20183002610,0,0,18
2018110,20183002906,9,"2,9",18
2018110,20183002960,--,--,18
2018110,20183003968,0,0,18
2018110,20183003986,0,"0,2",18
2018110,20183004259,10,0,18
2018110,20183004286,10,0,18
2018110,20183004320,0,0,18
2018110,20183004526,0,0,18
2018110,20183004535,0,0,18
2018110,20183004580,--,--,18
2018110,20183005130,0,0,18
2018110,20183005292,9,4,18
2018110,20183005363,0,0,18
2018110,20183005588,0,0,18
2018110,20183006431,0,0,18
2018110,20183006825,"8,3","1,7",18
2018110,20183006988,10,"3,7",18
2018110,20183007072,--,--,18
2018110,20183007279,8,10,18
2018110,20183008104,0,0,18
2018110,20183017041,0,0,18
2018110,20183000581,0,0,18
2018110,20183000438,0,0,18
2018110,20183000492,0,0,18
2018110,20183000465,0,0,18
2018130,20183000616,"4,8","4,2",18
2018130,20183000643,"6,3","0,2",18
2018130,20183000652,0,0,18
2018130,20183001293,0,0,18
2018130,20183001767,9,10,18
2018130,20183001865,--,--,18
2018130,20183001883,0,0,18
2018130,20183001918,0,0,18
2018130,20183002915,"5,8",1,18
2018130,20183003091,0,0,18
2018130,20183003331,10,10,18
2018130,20183003449,6,10,18
2018130,20183003510,10,"5,3",18
2018130,20183003940,0,0,18
2018130,20183004061,0,0,18
2018130,20183004419,--,0,18
2018130,20183004858,9,"2,6",18
2018130,20183005185,0,0,18
2018130,20183005345,0,0,18
2018130,20183005372,10,2,18
2018130,20183005416,0,0,18
2018130,20183005935,5,"0,2",18
2018130,20183005953,0,10,18
2018130,20183006342,10,"5,6",18
2018130,20183007045,0,0,18
